Id,SalePrice
1675,201133.0118459953
1676,194535.2156640678
1677,222213.6759470548
1678,437846.4261330045
1679,390009.6558413515
1680,315562.9243586039
1681,250316.657639723
1682,330356.6565932267
1683,184778.20986184047
1684,175525.4276100161
1685,173150.10083248085
1686,167026.78643158794
1687,172245.76897251053
1688,187310.00552939257
1689,191756.97805572196
1690,196916.68322962357
1691,186859.6529117312
1692,263466.2355582783
1693,173753.81339150335
1694,183579.25967541191
1695,168678.01407767585
1696,270795.3385801374
1697,173975.41972500365
1698,341083.93656073714
1699,316456.51526363305
1700,260731.1808095606
1701,272597.03104836406
1702,235773.0722931435
1703,243347.21662388917
1704,272842.6991906335
1705,247013.1943906418
1706,315568.84277533676
1707,210843.79829531792
1708,201695.2798765883
1709,257920.01151065787
1710,215256.28532676748
1711,279928.3530558811
1712,245672.05850356145
1713,278987.28124364023
1714,224958.30396999404
1715,208036.71236634537
1716,183395.54029189592
1717,176698.44867896097
1718,139106.5926259741
1719,212223.22637733974
1720,225332.98294268857
1721,153623.47582800654
1722,121256.89392561742
1723,150085.04069031522
1724,197988.5517752651
1725,233990.08218007215
1726,180912.3805298284
1727,156031.01091589985
1728,165266.64750276407
1729,169393.9373753181
1730,149686.39568795863
1731,115801.87121244684
1732,123108.46697883085
1733,108141.03485186034
1734,119492.56044019142
1735,114258.28828376306
1736,102170.25213208578
1737,277089.4194950289
1738,276376.8162520111
1739,217289.35009611768
1740,204646.55677335607
1741,186470.7294890439
1742,170131.22305824727
1743,177256.47938965083
1744,337824.0691387542
1745,209621.20814570526
1746,177925.65559735903
1747,215302.95044901193
1748,204101.20054870646
1749,137132.35568780408
1750,120096.7391559207
1751,241768.70808901318
1752,112651.95135665899
1753,150777.0093678759
1754,190140.54327986445
1755,168340.52614027364
1756,127438.51100820687
1757,120925.13511390342
1758,146856.74285247506
1759,166145.65226945654
1760,163952.5204226661
1761,145227.85033835054
1762,173618.38799075832
1763,195810.66514582568
1764,115138.99938717512
1765,154042.41566755847
1766,195298.61964097037
1767,215352.85091247698
1768,139005.02805885964
1769,170916.21523438746
1770,157128.19094932952
1771,117231.18453230328
1772,126162.20395499855
1773,118971.88455145851
1774,137239.26448196254
1775,143872.37052085687
1776,130995.4456266326
1777,108362.091430845
1778,140976.32307800787
1779,126780.43956216023
1780,177236.79251763047
1781,124654.01160466569
1782,82686.37428350894
1783,139207.2512086428
1784,106259.10903632543
1785,122681.96412112043
1786,133829.9496600665
1787,161105.7262943896
1788,59128.81898955128
1789,95410.31232512514
1790,80476.09444343226
1791,176248.34393273416
1792,156961.73158700022
1793,131800.08593657022
1794,156105.88676114506
1795,135253.17769339445
1796,122762.36986431273
1797,111313.5363757275
1798,117759.5610185121
1799,107973.75106466471
1800,130404.1856715375
1801,130128.65599993682
1802,134144.0827011464
1803,146244.2176941906
1804,136125.64260330572
1805,132681.02233318015
1806,121323.34985137617
1807,134549.44141304714
1808,123318.22287635165
1809,127580.169910496
1810,138691.99187981721
1811,97103.03282377818
1812,98806.23781227724
1813,127661.87081597686
1814,99541.05715412802
1815,53492.22630333825
1816,98770.75022300977
1817,106883.30011089856
1818,142118.29135065418
1819,118927.97079507717
1820,58464.20685843187
1821,110564.6402181805
1822,151922.92315151362
1823,49821.429084268486
1824,126791.56047904932
1825,135853.7560637688
1826,104273.84834212335
1827,104293.98455052418
1828,136888.62005889867
1829,125475.96430229429
1830,138707.93505969908
1831,144564.62619951047
1832,67408.26430688481
1833,136998.08434456642
1834,112625.22970609384
1835,106570.53015777259
1836,115598.48057080038
1837,83835.75517351275
1838,124704.39625801447
1839,97887.1363164271
1840,143622.388713794
1841,133575.66590779333
1842,95486.4185804811
1843,128454.4501412488
1844,144151.445196023
1845,144930.05085569466
1846,158469.68461243188
1847,176577.98240680812
1848,54337.05528276855
1849,107700.1942188892
1850,115151.69751032328
1851,145490.06364887021
1852,126242.30715668407
1853,120519.65430331604
1854,161180.7077387018
1855,158460.65009285902
1856,226279.50473581735
1857,124430.62357119635
1858,129320.05727658977
1859,117781.7702075566
1860,145626.3381132327
1861,116618.81469847081
1862,328395.15160062345
1863,299933.0685819053
1864,300045.60846728715
1865,332919.8054704465
1866,321274.3560152528
1867,219167.18579868195
1868,273946.53056516947
1869,201164.98626221472
1870,221824.98169070526
1871,255680.6342705479
1872,175556.65857829843
1873,248741.7369504918
1874,153127.37526105202
1875,198231.53471732716
1876,201162.28934226301
1877,207944.14506143695
1878,195540.6234041704
1879,130076.08589701747
1880,127566.35695818202
1881,241176.42379778222
1882,234756.49221989608
1883,181146.25817025712
1884,199557.6863008091
1885,224121.93430035547
1886,277054.7849108167
1887,218288.43890936326
1888,263779.0138248281
1889,172533.43408564327
1890,111462.08944498765
1891,126123.79987835872
1892,94732.27502875718
1893,129050.21284148986
1894,123094.83963678865
1895,129189.6123635702
1896,124884.92093980208
1897,118324.826637051
1898,109576.22300172813
1899,167381.94691889014
1900,151073.7341841598
1901,181630.51401372993
1902,160301.8334354503
1903,217615.2428764901
1904,139425.67239432968
1905,195507.68672318762
1906,138411.95800936755
1907,204051.88080025348
1908,106763.80817314346
1909,129636.91468819344
1910,116259.05089664455
1911,234052.27128975006
1912,336973.36731665925
1913,124498.1226396734
1914,61163.50568943737
1915,306726.7574946737
1916,55267.46259985678
1917,229806.21793907537
1918,140071.39418469946
1919,171990.30309883258
1920,152297.6403517087
1921,357127.5321406859
1922,314447.1572506682
1923,243170.02362636826
1924,223868.5753103199
1925,193165.4013872552
1926,347993.5880303439
1927,129692.7239911441
1928,165667.91383031505
1929,121805.9453872607
1930,127685.2100750853
1931,134989.04003423365
1932,132612.54528903114
1933,188136.6008272775
1934,182253.4662136783
1935,170915.87746873708
1936,197880.35157118077
1937,184689.38368949713
1938,170226.9002425771
1939,239905.37253782272
1940,193793.9950127701
1941,163844.67002397322
1942,174126.1186389825
1943,226211.32902837318
1944,384098.6216561297
1945,408008.82393604546
1946,124932.69584778673
1947,256644.24109991634
1948,165585.03494905724
1949,248910.84227450393
1950,186131.71132173363
1951,221919.21050566042
1952,197619.29846806073
1953,169269.83003521833
1954,179272.36471977315
1955,134709.30900563602
1956,290141.4681697059
1957,146812.8771045764
1958,261498.94908356195
1959,145185.44101701584
1960,110250.25111971209
1961,120897.27040155247
1962,95274.8351574188
1963,103024.34214897966
1964,105331.80746035851
1965,139426.68251392475
1966,133500.0956416609
1967,299274.5014889863
1968,403242.3490550892
1969,379947.92225484893
1970,400728.3621754475
1971,482828.39470049844
1972,375492.95845736907
1973,277525.2619658973
1974,340771.9903791009
1975,503457.31863833254
1976,275626.9407196242
1977,347206.7156044496
1978,346328.5442901255
1979,312254.1367163602
1980,197276.61871610707
1981,327524.81262103555
1982,220965.56194936667
1983,205213.7362439904
1984,166400.50427850636
1985,226692.23690814417
1986,211111.53594012765
1987,183295.91964861812
1988,171641.00052466217
1989,189421.65260249187
1990,200481.6760769496
1991,231236.47617417172
1992,211005.74050292763
1993,167669.05524667812
1994,220753.94321625686
1995,182139.7123316665
1996,250633.40658101838
1997,325485.17027774296
1998,301622.76695625583
1999,294200.4666750652
2000,320059.4376196572
2001,293735.28540268104
2002,247287.68947378805
2003,260448.8524456649
2004,285082.8714096862
2005,232586.0787435314
2006,218795.3579133782
2007,249458.8691810385
2008,218023.92678742835
2009,201950.33028493926
2010,190431.0369015805
2011,135342.248976856
2012,175595.4852475394
2013,175824.14914427203
2014,182048.77514224596
2015,211511.171382262
2016,189713.27145284304
2017,190689.09451624454
2018,109168.2010892049
2019,130358.96951104846
2020,94419.61827056204
2021,97398.71249753707
2022,197673.44539824597
2023,146174.08995791574
2024,275755.82032162306
2025,345593.38749641756
2026,173115.37135936308
2027,163178.13089191864
2028,153303.7650192634
2029,167650.28065130932
2030,256485.97315117248
2031,226849.29702135976
2032,249884.75327967133
2033,245905.53685419398
2034,179287.6313494564
2035,225745.2845098032
2036,203286.74301484818
2037,222988.02448152978
2038,343839.5162989412
2039,235257.31695859242
2040,273842.7279242187
2041,342547.1986588128
2042,209322.9633212329
2043,175909.3633364295
2044,162720.3697380281
2045,207269.54640818556
2046,156108.11397025466
2047,141044.45720362238
2048,141066.55937765923
2049,143417.93004464408
2050,167819.2873218621
2051,100476.62794208672
2052,122079.09872855485
2053,148289.74731402623
2054,84696.12678415592
2055,158744.76412086087
2056,146962.0253362434
2057,109476.47834715001
2058,212859.88572888033
2059,131162.34511874735
2060,174724.5030678928
2061,164704.01831984572
2062,125531.92092512941
2063,118198.53288446894
2064,137587.1552999921
2065,119365.60397625428
2066,166168.7854517877
2067,105799.1869750147
2068,149724.0386895271
2069,83458.5099721457
2070,114687.1132854998
2071,90542.60526553716
2072,133549.5807230479
2073,123489.76218556864
2074,172248.09138657042
2075,144337.65411728597
2076,115111.10389011409
2077,156943.51455473935
2078,121896.62606209598
2079,132877.9487424065
2080,114511.6860945976
2081,125477.63469413432
2082,120418.90585632838
2083,149128.50974918884
2084,105563.02114347633
2085,115068.23725731969
2086,105944.28310154637
2087,123055.81287787775
2088,91071.51257829218
2089,79231.37029936425
2090,117669.77153898694
2091,111446.87183743964
2092,120047.06989594006
2093,109454.33344463898
2094,107091.32052362853
2095,152981.63278696814
2096,87369.74946109069
2097,98987.54797359853
2098,154712.58480713388
2099,49618.63219911003
2100,72581.15626655609
2101,111395.68369780749
2102,120970.97739338262
2103,105638.07092609975
2104,135999.86762691097
2105,131547.78077106664
2106,68174.47711897056
2107,176288.56045599957
2108,116325.442711984
2109,111239.94098406918
2110,120000.10893155745
2111,129233.54089393902
2112,135529.5499728337
2113,121324.74276213735
2114,122000.22162828583
2115,167615.2522256972
2116,113876.40534356059
2117,146105.14285664042
2118,129665.15638323166
2119,117249.76865518527
2120,106214.05614129575
2121,160081.1070130164
2122,116898.83909062309
2123,81651.30917716968
2124,159045.20795866076
2125,119353.21182547002
2126,154302.15731587438
2127,174436.02132458656
2128,116357.88141640846
2129,76359.232515605
2130,129401.5685450946
2131,129934.50672703194
2132,105602.7254782996
2133,120733.7889982782
2134,112165.06435756428
2135,91320.71544070725
2136,79103.89329056507
2137,103916.88083497496
2138,136574.2868478853
2139,145599.6382302262
2140,135625.99043243864
2141,164912.23578331177
2142,125679.6841513134
2143,149564.51294755275
2144,116124.3729847984
2145,137405.3091239314
2146,173686.0352742957
2147,141037.0299830893
2148,133027.30918077094
2149,146503.96376444
2150,246772.48116502992
2151,112463.74591305255
2152,166882.78357870923
2153,156031.74648544233
2154,101844.10684205878
2155,133938.94788193353
2156,224958.5929151093
2157,224039.033777818
2158,242601.13827585016
2159,222764.16619674698
2160,182822.8314815832
2161,226909.32708700083
2162,357219.02064577694
2163,335860.253622701
2164,249852.1070675135
2165,209510.1806582555
2166,160127.01755213
2167,216567.1572765203
2168,193047.75597624725
2169,191258.28281433426
2170,210317.45505594506
2171,160204.95146874178
2172,131771.0750229841
2173,188389.13969641188
2174,214154.44905285543
2175,290560.0830714227
2176,310893.74696837814
2177,231478.2525924738
2178,209004.95759378606
2179,132244.83210927356
2180,213284.21860262495
2181,191474.75129319465
2182,222309.9414650637
2183,188757.3922557244
2184,116536.8092426769
2185,123905.16086021625
2186,152645.87630895321
2187,146341.6628167788
2188,151819.3420929736
2189,257260.82950765666
2190,75778.85152355411
2191,78404.74219880476
2192,84339.26511374774
2193,108160.5073436709
2194,102411.86389807997
2195,98547.17591933062
2196,98390.4025334284
2197,118290.39574279603
2198,163904.621041068
2199,186998.69970749266
2200,140945.49348374194
2201,143293.85286781294
2202,222730.34787762476
2203,131948.72572894086
2204,186400.97133323157
2205,125528.62909165249
2206,137975.83712622887
2207,209423.49306009492
2208,270743.7159330992
2209,254761.3308921746
2210,118896.64816289148
2211,117870.6535545157
2212,119691.16383390261
2213,104309.79837249807
2214,133425.10887168493
2215,97574.72464145077
2216,140801.28599788653
2217,54152.72378063889
2218,83185.6041787232
2219,80131.80444887187
2220,63492.17339248585
2221,306752.2302459109
2222,285828.75801395474
2223,276428.40133368573
2224,200901.74203184055
2225,117184.37205024606
2226,173077.41134982024
2227,189521.21970508315
2228,267669.9812059452
2229,249876.70740755156
2230,153805.64585704356
2231,207168.05607912785
2232,178297.18818116156
2233,183320.95332684385
2234,244424.95203841882
2235,216607.33647026937
2236,246548.06142544365
2237,292052.0283400794
2238,199264.6489138994
2239,99347.34209341339
2240,150370.6971497457
2241,159316.8841531929
2242,120180.40047760833
2243,131691.73976359668
2244,103499.08369070798
2245,97470.61894776498
2246,137612.87161889186
2247,116116.9215992822
2248,114208.08521117429
2249,111960.03198616393
2250,125643.41073803141
2251,87435.70049343164
2252,182050.76936414195
2253,156579.3415655623
2254,181979.2692112373
2255,182600.50680631044
2256,166527.7228272179
2257,202173.65407900876
2258,155110.92635926354
2259,170729.311515442
2260,142462.3262715526
2261,204049.30725777813
2262,212859.4869591147
2263,393497.57881849766
2264,499663.77552184183
2265,171760.86957909586
2266,313337.68497637904
2267,346351.15934858186
2268,439468.8028782091
2269,150353.43940187595
2270,196257.88972056884
2271,205154.4334223035
2272,185423.03340216723
2273,158338.21702717926
2274,178912.38432668822
2275,148580.68810218773
2276,186062.63266806913
2277,182781.29410696833
2278,148540.09858026082
2279,131096.39331931164
2280,109213.30983852514
2281,156110.929401498
2282,176507.38855303047
2283,109261.88083139763
2284,114963.73210992268
2285,134783.7681452039
2286,121865.43820743324
2287,369622.766147498
2288,275494.41141393414
2289,360689.9981521103
2290,432938.87085594755
2291,337955.22663628234
2292,446820.3263745799
2293,444057.7127793922
2294,399046.1177792798
2295,469187.0919669445
2296,279793.62162360334
2297,358489.92371619574
2298,357976.70827454724
2299,338325.82853562705
2300,330778.96126567665
2301,329380.7105170246
2302,254489.4047014607
2303,247415.51874842728
2304,258493.7523398298
2305,194065.95848297217
2306,189172.08202646702
2307,205295.78334867072
2308,223827.35158049327
2309,285121.145175591
2310,210776.84733022653
2311,201263.47941089713
2312,174782.3320959402
2313,170496.93906670835
2314,169857.60998358304
2315,176815.3240930847
2316,194373.68484307168
2317,192036.3704425238
2318,174438.13896409175
2319,179319.96001870572
2320,182151.1417946775
2321,236305.4994666959
2322,181385.13622865675
2323,200485.8815851424
2324,183311.60749792354
2325,211470.37634443137
2326,180752.74410325722
2327,195931.05492363626
2328,215689.83133758436
2329,192688.57704589012
2330,179477.5103080903
2331,336682.8848509931
2332,386210.46829014027
2333,320524.76087270747
2334,262666.4578632824
2335,297900.75429720915
2336,295868.5231474032
2337,195393.40912372535
2338,257801.9444006143
2339,215337.11248126108
2340,374129.4168086312
2341,214813.6069801535
2342,238811.18762156751
2343,233155.31461511864
2344,210539.48235113273
2345,236816.0702368533
2346,211707.6165822219
2347,197847.430484909
2348,243649.3363734821
2349,193144.80938950033
2350,315956.8134061587
2351,254261.89814239563
2352,250124.76762213855
2353,234449.35453114705
2354,142780.5310196011
2355,146664.13826491288
2356,143667.4405500713
2357,183293.02635151724
2358,203096.24465635527
2359,131859.4596179406
2360,110381.46761103634
2361,145560.10859487666
2362,244922.71489071994
2363,132624.2699384478
2364,146449.5485285867
2365,208547.63027480303
2366,190583.86770928605
2367,216420.3400026951
2368,216288.27541022623
2369,216037.1492976839
2370,168494.86125283196
2371,160304.03000278334
2372,196850.85950417677
2373,293931.82611347217
2374,316085.4238633185
2375,243104.26600443112
2376,280275.06359928154
2377,306124.7281403767
2378,152042.24622668177
2379,192698.9048991406
2380,151874.56565926567
2381,169922.96183955902
2382,209377.46039477058
2383,193875.66221295914
2384,232434.46209169293
2385,159620.30120097595
2386,129525.06368043485
2387,132850.67184709568
2388,102264.09448368599
2389,113469.23721668952
2390,154255.38629650525
2391,144069.37325218352
2392,114622.32848787423
2393,172819.09489297727
2394,143898.66598570562
2395,206251.70760106956
2396,137689.62053540075
2397,221767.10888265204
2398,127781.92235319079
2399,67569.47869100614
2400,63427.99942825291
2401,124935.68221715822
2402,136788.27300094365
2403,148065.84619158375
2404,158923.57281194162
2405,155197.21508444264
2406,138877.52617201136
2407,123146.02772162511
2408,147023.46435996838
2409,115880.13630811486
2410,165218.99242354688
2411,109742.55160787892
2412,157285.33500668456
2413,127392.26103144823
2414,168144.99576943723
2415,132906.1095706458
2416,127867.75882502361
2417,137438.0244661834
2418,136262.109573626
2419,124197.43897370256
2420,117362.40887031723
2421,152546.51048195714
2422,102410.97419177431
2423,117473.19385200703
2424,150307.30512358123
2425,165799.2091886294
2426,126797.38019519602
2427,125895.53337916672
2428,190338.08184221113
2429,110420.3866003922
2430,130029.71408314051
2431,109229.03420394643
2432,146404.4482953644
2433,143463.49447593343
2434,132879.72697827872
2435,148683.63765191907
2436,107070.13140989662
2437,100605.0874879699
2438,123103.21122023364
2439,97930.71933229333
2440,122820.2660651658
2441,92357.29243944991
2442,94476.09717595103
2443,130249.05392440507
2444,128478.3662387802
2445,88655.09893932713
2446,140402.45787429868
2447,179483.1208431979
2448,124181.52399146438
2449,107714.88419362472
2450,156311.1523606225
2451,108261.29914741463
2452,190628.1384293559
2453,91541.4730166793
2454,118960.57821161918
2455,116167.51226997325
2456,136991.26731059892
2457,142354.85237044754
2458,131787.88728051697
2459,110550.64240687029
2460,142300.4476638857
2461,131513.84516644818
2462,136025.764101624
2463,129786.26769106706
2464,167897.2433904077
2465,134427.4537302363
2466,116211.97333064617
2467,118915.57958231907
2468,88880.61864049637
2469,85588.40507861256
2470,196251.78560991943
2471,206662.81661736735
2472,147975.31690188483
2473,116182.4301721028
2474,72710.73866242061
2475,195234.73150410742
2476,115285.22759139334
2477,129785.43209832202
2478,153149.26402136247
2479,104435.640799848
2480,152383.73139616562
2481,117008.54521411554
2482,116292.02352483178
2483,105020.16989017707
2484,114242.61696391313
2485,124658.48476710463
2486,148814.08543760565
2487,153316.58796491387
2488,165067.12930894282
2489,156695.91583591021
2490,137009.4330595277
2491,94616.4185803644
2492,211039.83795395104
2493,157675.26920486038
2494,145724.18682227566
2495,83648.19862111394
2496,239949.16782400923
2497,147309.95044503754
2498,107619.66236461594
2499,83099.50514185509
2500,121704.62953509277
2501,137575.86755716623
2502,139967.30595513817
2503,100495.16588251763
2504,182461.85378641845
2505,228011.84846827656
2506,238542.61801230934
2507,262016.13870497674
2508,237615.56769449532
2509,212768.99456914925
2510,212119.13593278942
2511,170451.47426865256
2512,203895.42621158998
2513,223145.27068297545
2514,278442.60336066736
2515,152774.37801602427
2516,175878.34092080235
2517,149063.74064586693
2518,159388.01220471438
2519,240986.14533153697
2520,218862.55648515033
2521,182862.51947169233
2522,221311.23130450756
2523,110400.9046100582
2524,136672.32676140533
2525,160970.25564496574
2526,144243.78951142146
2527,117643.48640890732
2528,131495.5949077116
2529,144411.064380147
2530,126345.87758207167
2531,254788.9361297734
2532,219726.70982500497
2533,187562.93260718056
2534,239621.95017781932
2535,277142.2772889769
2536,219606.80672679225
2537,251981.34245221154
2538,177452.43941361932
2539,184058.40339085515
2540,179255.6589729473
2541,177338.35098336227
2542,161063.06147867313
2543,110125.13593365847
2544,113907.24200117911
2545,135435.57241555548
2546,116526.61652872391
2547,125099.06220398827
2548,149115.53905557893
2549,151872.19936655954
2550,461556.4000503594
2551,137336.17221847895
2552,127175.62377364219
2553,72280.18834314421
2554,90024.21823566356
2555,112995.03699098038
2556,93016.02858440513
2557,99195.92507379712
2558,131630.4766510425
2559,146542.19058423443
2560,155334.65494003013
2561,144298.94161176798
2562,144331.31261477582
2563,148490.6632601487
2564,210439.92332107178
2565,144804.77104997679
2566,161964.1828603345
2567,144051.11357794658
2568,193056.66553450373
2569,237090.20212402614
2570,113114.55885700855
2571,195463.6002196585
2572,146903.4418864337
2573,216278.00287598078
2574,314213.37592251564
2575,126894.9145724985
2576,113209.97475191166
2577,143883.1075571767
2578,75110.40921968083
2579,52542.2580662398
2580,90559.73762484589
2581,103985.99985874105
2582,114879.74901341667
2583,282338.0321791909
2584,181025.30606158488
2585,184538.888660505
2586,215065.3594353804
2587,194582.08472316022
2588,136578.07301535778
2589,149856.9646152048
2590,190310.76137374062
2591,236116.4727071852
2592,205297.68812716033
2593,241406.72539939196
2594,184182.50951332648
2595,203126.60475664656
2596,274921.306713615
2597,184978.02903266173
2598,282060.16663949034
2599,329292.2429764601
2600,151220.36024828194
2601,136444.65048398206
2602,80538.04328004102
2603,90032.882541634
2604,88859.8298157259
2605,78189.78744263356
2606,138424.46286012584
2607,195623.70341347126
2608,181720.33336701812
2609,167240.43756886822
2610,105268.96878366293
2611,122099.41190597782
2612,163829.25400624244
2613,122884.21197062833
2614,119656.9942241971
2615,152622.83684846788
2616,141122.87024147145
2617,178349.67812175475
2618,185618.72405529828
2619,191136.70405595456
2620,185934.224174103
2621,170427.0267678747
2622,172986.2038932655
2623,230912.22524939067
2624,296304.78994345193
2625,278766.7255284445
2626,173318.282729711
2627,165231.19672122577
2628,502368.5642023523
2629,503791.19932204066
2630,393357.640333437
2631,475263.21302218986
2632,419232.90027215297
2633,312999.18562515837
2634,447150.05029442126
2635,149809.4030853034
2636,166704.88289034952
2637,171652.85817036623
2638,256214.45010653275
2639,190661.84683116502
2640,145035.15214012418
2641,100591.79537677308
2642,176765.88772658145
2643,105235.267121778
2644,114774.80694893001
2645,109784.9322494992
2646,93453.32142710985
2647,102832.24176016242
2648,142490.33422644855
2649,156437.0303432342
2650,123772.18599215406
2651,136206.6115217264
2652,390973.76975905127
2653,256800.34193039138
2654,262015.53204342086
2655,413556.2929156514
2656,330731.31499034207
2657,353190.2901589392
2658,310273.5608820912
2659,307509.2412762044
2660,374740.7976804355
2661,350977.64531718334
2662,371817.62230100075
2663,302663.2910439125
2664,278262.76622719073
2665,328172.92697214003
2666,276090.25540631334
2667,171605.1812614639
2668,175799.39109259617
2669,181091.2355071493
2670,260772.34625356467
2671,181359.3461270142
2672,194066.32913561803
2673,195373.16796208324
2674,195973.91295199556
2675,170537.72429552316
2676,190376.2114764011
2677,196889.63222954876
2678,225254.76765666693
2679,287150.9155014493
2680,297189.25483267795
2681,387385.8693631024
2682,313907.2146740356
2683,492540.48853738175
2684,314821.1125022238
2685,330742.5908810136
2686,244349.99771869925
2687,309078.61184816546
2688,214127.20763651174
2689,205391.44784111067
2690,391345.1469295503
2691,188912.03316050404
2692,144898.11826012735
2693,199556.6093574675
2694,133593.7093188264
2695,190111.15183726655
2696,181130.61768670977
2697,181098.1040915285
2698,181570.980549568
2699,169251.87843219918
2700,152943.95179397523
2701,141332.77142243055
2702,103219.65041258777
2703,122291.37859832993
2704,140065.3237042444
2705,109185.0483755825
2706,101718.96654130322
2707,112271.06007927922
2708,132722.39310339975
2709,101071.23919770363
2710,126729.66852667755
2711,224688.48035243174
2712,389360.36725408136
2713,166264.31890182395
2714,145565.69757181394
2715,166348.33282630015
2716,139811.6115594275
2717,200030.65820264557
2718,216499.8681500496
2719,150373.80098577548
2720,173809.4022267507
2721,128125.59798232655
2722,151249.29671781074
2723,133830.33395358006
2724,123592.3394290782
2725,126517.18176668113
2726,144611.1355042591
2727,172827.4675566869
2728,192710.52362218246
2729,148679.3863477287
2730,149063.9284333726
2731,129879.14972803528
2732,132558.91590679047
2733,156754.67651826175
2734,125820.4656609226
